0,8.93
1,9.22
2,9.39
3,9.86
4,10.77
5,12.24
6,15.87
7,21.96
8,33.38
9,42.28
10,45.19
11,47.12
12,50.54
13,52.56
14,56.64
15,62.46
16,67.81
17,75.4
18,84.52
19,85.9
20,87.38
21,87.74
22,87.87
23,87.32
24,87.7
25,86.57
26,86.38
